0.521343,-0.836655,0.050956,-0.078790,2.077324,0.307005
0.521343,-0.836655,0.050956,-0.078790,2.077324,-0.205092
0.521343,-0.836655,0.050956,0.733076,-1.864734,-0.039380
0.521343,-0.836655,0.050956,0.733076,-1.864734,0.141292
0.592256,0.167432,-0.225234,-1.464292,1.387178,0.055338
0.592256,0.167432,-0.225234,1.991029,-0.662186,-0.416066
0.592256,0.167432,-0.225234,1.991029,-0.662186,-0.034401
-0.568939,0.777287,0.483568,-0.629528,1.898378,0.491845
-0.568939,0.777287,0.483568,-0.629528,1.898378,0.475291
-0.568939,0.777287,0.483568,-0.420666,-1.966242,0.463312
-0.302879,-0.434866,-0.268573,-0.180411,2.044305,-0.443228
-0.302879,-0.434866,-0.268573,-0.180411,2.044305,-0.093917
-0.302879,-0.434866,-0.268573,-0.379193,-1.979717,-0.159739
-0.302879,-0.434866,-0.268573,-0.379193,-1.979717,-0.377406
0.984198,0.131922,0.440269,0.668140,1.885832,-0.158407
0.984198,0.131922,0.440269,1.298951,-1.614750,-0.155936
-0.118634,-0.301115,-0.181142,1.849792,0.856583,-0.248213
-0.118634,-0.301115,-0.181142,1.849792,0.856583,-0.114070
-0.118634,-0.301115,-0.181142,-1.614271,-1.180750,-0.130180
-0.118634,-0.301115,-0.181142,-1.614271,-1.180750,-0.232103
-0.770027,0.505890,-0.246917,-1.953378,0.714009,0.436394
-0.762604,-0.532462,-0.269693,-1.424618,1.441785,0.175542
-0.762604,-0.532462,-0.269693,-0.264845,-2.016871,0.065074
-0.029242,0.109516,-0.258194,2.000000,-0.370508,0.049496
-0.029242,0.109516,-0.258194,-2.000000,0.575706,0.040628
0.121329,-0.809418,0.382517,-1.337971,1.561044,0.027890
0.121329,-0.809418,0.382517,0.764679,-1.854465,0.226175
-0.728800,0.240472,0.014861,0.163966,2.049649,-0.249225
-0.728800,0.240472,0.014861,0.163966,2.049649,0.278946
-0.728800,0.240472,0.014861,-1.504607,-1.331689,0.244349
-0.728800,0.240472,0.014861,-1.504607,-1.331689,-0.214628
-0.397138,0.576201,0.402218,-2.000000,0.209616,-0.293489
-0.737190,0.586506,0.096153,0.010968,2.099361,0.051678
-0.737190,0.586506,0.096153,0.010968,2.099361,0.140627
-0.737190,0.586506,0.096153,-1.612418,-1.183300,0.148181
-0.737190,0.586506,0.096153,-1.612418,-1.183300,0.044125
0.289764,0.375454,0.182186,-0.094773,2.072131,0.469088
0.289764,0.375454,0.182186,-0.094773,2.072131,-0.104716
0.289764,0.375454,0.182186,0.793064,-1.845242,-0.193326
-0.338476,0.504459,-0.242140,0.152309,2.053436,0.261879
-0.338476,0.504459,-0.242140,-1.055906,-1.759840,0.494635
-0.878489,0.288349,-0.151949,-2.000000,-0.640978,0.257513
0.576860,0.730280,-0.035130,0.683379,1.880881,-0.165514
0.576860,0.730280,-0.035130,0.683379,1.880881,0.095254
0.576860,0.730280,-0.035130,0.324327,-1.997544,0.273983
0.576860,0.730280,-0.035130,0.324327,-1.997544,-0.344242
-0.886404,0.426932,-0.397682,-1.018837,1.771884,-0.311275
-0.886404,0.426932,-0.397682,-1.018837,1.771884,-0.484089
-0.886404,0.426932,-0.397682,-0.658361,-1.889010,-0.248893
0.309695,-0.011721,0.459932,1.996643,0.654460,0.366444
0.309695,-0.011721,0.459932,-1.845318,-0.862742,0.340504
-0.207968,-0.646969,0.178221,-0.193905,2.039921,0.171271
-0.207968,-0.646969,0.178221,-0.193905,2.039921,0.185172
-0.207968,-0.646969,0.178221,-0.215222,-2.032995,0.181807
-0.207968,-0.646969,0.178221,-0.215222,-2.032995,0.174636
-0.379622,-0.769755,0.349044,-0.211110,2.034331,0.282706
-0.379622,-0.769755,0.349044,-0.211110,2.034331,0.415383
-0.379622,-0.769755,0.349044,-0.450934,-1.956407,0.377118
-0.379622,-0.769755,0.349044,-0.450934,-1.956407,0.320971
0.624209,0.582900,-0.382664,1.639310,1.146286,0.066839
-0.106393,0.699188,0.345850,1.396778,1.480103,0.214201
-0.106393,0.699188,0.345850,1.396778,1.480103,0.477498
-0.106393,0.699188,0.345850,-2.000000,-0.284563,0.180007
0.001394,0.293306,0.404319,-0.635721,1.896366,-0.041351
0.001394,0.293306,0.404319,0.844668,-1.828475,-0.185561
-0.383616,-0.824091,-0.086843,2.000000,0.122218,0.370167
-0.383616,-0.824091,-0.086843,-1.539883,-1.283135,0.134848
-0.383616,-0.824091,-0.086843,-1.539883,-1.283135,-0.308534
0.164332,-0.867119,-0.393770,-0.111655,-2.066645,0.376787
-0.267073,0.935462,-0.295521,-0.075650,2.078344,-0.415839
-0.267073,0.935462,-0.295521,-0.075650,2.078344,-0.175203
