5.000000,12.275092
2.000000,5.467761
3.000000,8.007194
4.000000,8.551657
9.000000,7.423344
4.000000,9.802759
7.000000,7.408318
1.000000,9.230593
4.000000,12.628921
0.000000,5.306368
4.000000,10.232494
8.000000,12.005926
2.000000,5.702692
2.000000,5.702692
3.000000,5.005227
3.000000,5.005227
4.000000,4.296563
4.000000,8.305933
2.000000,14.893265
2.000000,15.099007
6.000000,15.896752
1.000000,6.163938
7.000000,5.756292
5.000000,5.536520
5.000000,5.536520
1.000000,9.159043
6.000000,5.713789
2.000000,4.065775
1.000000,6.641745
6.000000,10.607122
5.000000,11.716395
0.000000,18.338986
8.000000,14.044751
4.000000,4.876709
9.000000,9.310008
1.000000,9.876491
6.000000,10.675359
8.000000,16.563797
5.000000,9.255089
9.000000,4.498552
1.000000,17.095203
5.000000,15.089603
3.000000,8.020913
3.000000,9.166474
8.000000,4.688041
5.000000,10.851132
0.000000,9.874115
7.000000,6.539784
0.000000,9.453175
9.000000,6.390352
8.000000,7.666347
4.000000,5.778428
1.000000,11.217805
4.000000,10.694881
4.000000,14.046083
9.000000,11.286630
5.000000,9.318678
0.000000,8.193262
5.000000,11.911165
4.000000,4.416424
1.000000,12.138809
1.000000,9.321935
8.000000,15.891530
0.000000,12.028396
3.000000,4.469566
1.000000,9.696908
8.000000,6.752697
3.000000,6.602376
6.000000,4.432480
6.000000,4.432480
8.000000,7.495699
4.000000,15.335221
1.000000,6.729431
6.000000,8.391200
1.000000,5.867773
6.000000,11.460198
5.000000,9.365527
0.000000,4.436770
4.000000,10.284173
9.000000,11.986914
9.000000,10.166898
3.000000,11.522948
9.000000,11.834330
5.000000,4.034904
5.000000,4.034904
3.000000,7.983225
3.000000,7.983225
7.000000,10.340581
0.000000,14.500184
3.000000,6.518186
0.000000,7.144559
0.000000,7.144559
2.000000,6.788629
2.000000,6.788629
3.000000,11.681805
9.000000,8.676041
0.000000,8.703888
5.000000,6.348753
0.000000,6.465788
0.000000,9.064457
5.000000,5.680636
9.000000,9.714912
4.000000,13.059731
8.000000,10.309574
4.000000,13.743838
3.000000,11.073101
0.000000,10.586930
9.000000,6.054226
2.000000,6.575208
4.000000,5.908945
4.000000,5.908945
6.000000,12.248503
1.000000,14.252876
6.000000,7.364212
9.000000,6.594713
4.000000,8.045685
5.000000,14.925995
1.000000,10.455096
8.000000,6.312207
4.000000,7.727183
7.000000,3.657730
2.000000,10.044782
1.000000,9.086632
4.000000,7.710415
3.000000,15.171829
7.000000,7.262651
1.000000,6.221928
6.000000,10.679945
2.000000,4.520177
7.000000,10.491739
6.000000,14.069249
0.000000,5.445242
6.000000,7.778402
3.000000,7.962198
7.000000,11.349027
2.000000,9.968835
5.000000,13.784462
6.000000,6.861991
2.000000,6.773913
5.000000,14.153001
2.000000,9.606068
7.000000,4.030442
2.000000,7.571877
7.000000,5.829511
3.000000,13.578829
3.000000,18.245415
2.000000,17.329981
2.000000,5.039763
6.000000,10.932085
2.000000,5.393192
9.000000,8.211642
8.000000,8.772673
1.000000,8.351724
6.000000,7.659603
0.000000,5.213946
7.000000,3.632727
2.000000,9.978719
6.000000,13.453222
7.000000,9.608997
3.000000,5.891513
3.000000,5.891513
5.000000,18.862396
0.000000,16.414217
0.000000,6.177492
0.000000,13.608785
9.000000,11.687824
9.000000,10.848105
5.000000,11.962668
5.000000,8.353233
1.000000,5.987742
6.000000,10.858146
3.000000,9.806617
4.000000,6.052759
0.000000,5.731278
6.000000,8.517667
1.000000,16.013039
0.000000,8.587706
1.000000,4.333256
1.000000,7.102001
8.000000,3.750157
9.000000,12.598029
6.000000,10.783285
6.000000,4.093100
1.000000,8.896868
5.000000,4.578177
6.000000,5.402319
2.000000,9.622142
0.000000,10.299576
8.000000,9.055536
4.000000,4.436046
2.000000,7.798378
6.000000,8.199480
9.000000,16.772459
0.000000,6.345231
9.000000,14.535466
5.000000,17.707410
1.000000,10.906096
3.000000,5.130604
8.000000,10.291697
2.000000,3.597027
6.000000,6.384001
2.000000,7.557994
3.000000,4.198207
3.000000,4.198207
7.000000,5.961955
6.000000,10.937451
4.000000,6.461746
0.000000,14.267640
9.000000,5.367202
9.000000,5.367202
3.000000,15.407000
1.000000,8.537227
1.000000,8.537227
6.000000,8.959842
6.000000,8.073805
1.000000,6.281541
4.000000,7.876538
0.000000,6.035060
0.000000,11.658264
8.000000,7.775438
6.000000,10.080581
9.000000,10.805198
4.000000,4.522777
1.000000,8.494960
3.000000,7.846290
8.000000,5.518872
0.000000,9.112011
4.000000,10.496925
9.000000,8.568803
5.000000,6.142400
6.000000,8.829998
2.000000,10.463663
4.000000,10.682567
0.000000,5.530717
0.000000,5.530717
6.000000,4.547855
3.000000,10.940757
7.000000,6.192416
2.000000,7.665983
7.000000,8.589628
1.000000,9.194175
9.000000,7.152082
4.000000,8.471029
1.000000,10.582697
4.000000,6.502064
0.000000,5.139654
0.000000,9.813589
0.000000,17.213612
4.000000,17.890503
0.000000,13.656032
6.000000,10.891666
1.000000,17.018236
0.000000,11.506548
6.000000,19.004645
6.000000,15.204262
1.000000,4.056090
1.000000,4.056090
8.000000,6.869946
7.000000,8.274660
3.000000,6.259972
3.000000,6.259972
4.000000,9.675832
9.000000,5.796725
6.000000,12.437946
1.000000,18.586771
3.000000,16.807055
6.000000,8.972124
7.000000,7.378901
1.000000,8.739079
7.000000,7.180501
1.000000,6.477884
4.000000,5.188073
0.000000,6.440811
0.000000,6.440811
9.000000,6.425189
6.000000,11.902034
4.000000,10.261235
0.000000,6.345127
6.000000,6.333733
6.000000,7.493294
2.000000,7.765306
9.000000,10.047029
8.000000,11.927224
4.000000,6.447900
2.000000,4.460319
2.000000,4.460319
9.000000,9.711189
5.000000,5.559466
0.000000,10.948228
5.000000,10.501361
2.000000,7.106358
7.000000,6.402756
3.000000,8.960150
7.000000,9.024750
2.000000,5.054401
4.000000,8.751899
1.000000,10.467625
6.000000,7.686227
8.000000,9.819071
4.000000,7.065322
0.000000,10.767636
8.000000,13.390029
4.000000,9.151882
3.000000,10.172447
8.000000,10.014332
1.000000,4.930550
1.000000,5.177680
1.000000,5.177680
7.000000,5.602839
3.000000,8.266200
6.000000,10.883112
0.000000,7.411296
9.000000,5.573018
5.000000,7.844555
5.000000,12.912443
0.000000,11.874716
1.000000,6.438912
4.000000,8.379572
3.000000,4.324101
3.000000,4.617975
3.000000,4.617975
9.000000,8.715042
7.000000,5.036344
2.000000,8.860993
6.000000,6.391691
6.000000,6.391691
6.000000,8.937174
9.000000,8.696237
5.000000,7.843948
0.000000,7.233660
1.000000,9.500459
7.000000,3.789089
2.000000,6.977987
5.000000,6.679691
8.000000,9.424383
7.000000,8.323936
2.000000,4.525879
2.000000,4.525879
3.000000,7.054626
8.000000,8.937992
7.000000,7.037656
3.000000,6.162141
4.000000,14.933533
8.000000,7.018804
6.000000,4.605191
2.000000,11.828274
6.000000,7.452119
3.000000,6.815204
3.000000,10.979983
0.000000,4.716150
0.000000,4.716150
5.000000,6.850795
1.000000,7.551759
9.000000,9.952877
4.000000,5.938494
2.000000,6.222517
4.000000,11.061718
9.000000,9.906724
4.000000,4.424105
7.000000,9.054873
3.000000,9.097738
8.000000,4.565761
4.000000,5.153777
0.000000,11.006177
6.000000,7.422189
6.000000,7.968152
1.000000,6.752455
5.000000,12.148536
4.000000,5.451710
8.000000,7.817961
2.000000,7.482693
1.000000,17.052649
9.000000,9.598460
6.000000,6.835660
1.000000,8.389612
9.000000,6.936403
3.000000,7.042132
9.000000,5.978089
3.000000,8.075978
6.000000,15.356909
4.000000,5.990368
4.000000,5.990368
9.000000,5.007216
7.000000,6.989518
2.000000,6.415175
2.000000,7.437830
7.000000,10.117305
2.000000,12.754891
6.000000,4.610130
1.000000,10.226781
2.000000,12.866999
7.000000,7.672143
2.000000,7.635439
8.000000,5.316176
1.000000,5.698612
7.000000,8.719919
1.000000,8.009778
6.000000,5.520221
9.000000,10.381216
8.000000,6.310931
3.000000,7.356675
8.000000,4.839292
4.000000,7.435772
4.000000,6.823148
9.000000,7.007606
3.000000,15.552106
2.000000,8.194209
4.000000,10.499466
5.000000,8.665468
0.000000,5.264571
0.000000,14.364301
7.000000,8.666835
1.000000,4.733616
1.000000,4.733616
9.000000,6.833667
1.000000,7.270703
6.000000,6.684505
6.000000,10.973713
2.000000,10.823865
3.000000,9.616169
6.000000,5.742133
7.000000,6.817306
1.000000,9.110224
7.000000,6.541962
5.000000,11.148241
7.000000,4.329859
2.000000,9.580956
2.000000,8.768723
8.000000,4.450130
0.000000,10.517668
9.000000,8.897189
2.000000,5.096359
7.000000,9.066270
9.000000,4.860516
4.000000,6.613411
0.000000,7.010376
9.000000,7.203695
9.000000,8.376079
5.000000,4.647612
9.000000,13.998085
7.000000,4.562703
6.000000,13.524862
3.000000,8.448057
4.000000,8.556590
4.000000,8.556590
4.000000,7.480350
8.000000,5.437559
6.000000,17.994672
1.000000,6.167464
7.000000,6.399652
5.000000,17.432341
2.000000,17.516727
4.000000,15.339934
1.000000,15.478818
5.000000,10.513522
4.000000,11.397817
9.000000,9.549056
4.000000,6.673572
0.000000,12.973345
4.000000,16.514290
0.000000,18.641563
0.000000,15.300011
4.000000,4.435683
6.000000,9.395287
2.000000,7.275895
4.000000,11.578036
2.000000,10.676656
6.000000,6.901251
0.000000,8.190881
1.000000,8.681633
4.000000,4.479202
4.000000,4.479202
4.000000,14.260581
1.000000,7.382672
5.000000,6.632625
5.000000,10.849244
6.000000,7.309968
2.000000,10.050125
7.000000,7.234678
1.000000,5.626873
1.000000,5.626873
0.000000,15.936952
5.000000,5.364521
6.000000,11.997237
6.000000,3.878022
8.000000,4.889755
4.000000,12.475229
8.000000,13.036504
8.000000,8.249285
3.000000,6.813946
2.000000,4.819539
2.000000,4.819539
9.000000,6.088694
2.000000,10.905451
2.000000,9.716183
2.000000,9.657293
5.000000,6.938062
0.000000,7.547539
8.000000,13.488283
8.000000,14.290581
2.000000,3.985959
2.000000,3.985959
7.000000,9.310571
1.000000,5.499387
2.000000,6.651288
5.000000,10.661572
5.000000,7.842883
1.000000,6.773216
4.000000,12.238833
1.000000,6.497938
2.000000,6.949605
2.000000,6.949605
0.000000,7.712054
4.000000,5.476374
9.000000,10.811596
5.000000,8.514775
1.000000,6.560417
4.000000,10.425477
1.000000,6.400113
5.000000,6.804460
3.000000,5.672735
9.000000,8.161619
6.000000,6.940876
2.000000,8.029036
2.000000,15.888426
3.000000,6.801651
9.000000,5.349798
5.000000,11.803628
5.000000,10.844578
9.000000,4.956933
6.000000,12.640170
0.000000,10.765153
1.000000,14.933073
8.000000,15.711841
6.000000,10.096548
1.000000,15.560450
3.000000,7.941370
3.000000,7.941370
7.000000,4.752003
2.000000,9.097463
3.000000,6.958745
3.000000,6.958745
7.000000,7.727874
1.000000,8.209623
7.000000,4.779768
2.000000,7.244131
6.000000,5.844963
6.000000,7.343527
1.000000,9.782628
5.000000,10.359585
9.000000,6.688711
8.000000,6.726051
4.000000,6.534353
9.000000,7.255921
5.000000,9.244103
0.000000,10.075199
3.000000,9.146479
6.000000,11.197309
4.000000,4.163819
8.000000,9.361482
3.000000,10.218484
2.000000,6.249901
2.000000,6.249901
1.000000,7.289554
2.000000,7.764788
7.000000,5.702280
1.000000,11.931392
8.000000,4.691795
4.000000,8.566815
7.000000,5.718058
2.000000,7.857644
7.000000,11.296201
9.000000,10.299792
2.000000,6.132160
7.000000,7.305482
1.000000,4.151154
7.000000,8.168574
3.000000,4.874464
8.000000,8.764533
4.000000,12.653508
4.000000,11.081274
8.000000,7.020998
0.000000,14.323709
9.000000,4.177006
4.000000,7.827405
8.000000,11.295275
9.000000,9.826420
4.000000,4.983329
1.000000,4.947496
1.000000,4.947496
7.000000,8.187375
3.000000,8.499349
5.000000,7.554729
1.000000,14.191077
2.000000,7.203857
8.000000,8.254738
6.000000,13.558372
2.000000,12.869867
2.000000,10.321787
4.000000,9.615087
5.000000,5.834423
8.000000,19.205711
2.000000,11.130413
5.000000,8.180956
9.000000,4.801823
9.000000,5.685657
5.000000,9.362639
9.000000,13.660704
5.000000,8.599397
5.000000,10.252677
1.000000,8.660573
6.000000,7.967303
4.000000,4.581446
4.000000,4.581446
3.000000,10.513663
5.000000,10.845531
0.000000,8.373124
3.000000,9.416402
6.000000,11.228031
1.000000,12.515645
8.000000,9.570188
2.000000,3.743580
5.000000,7.045382
9.000000,8.255427
1.000000,7.429684
7.000000,8.646012
5.000000,14.093198
9.000000,7.637943
4.000000,7.807824
5.000000,5.660260
0.000000,8.514151
8.000000,6.014547
2.000000,7.348663
5.000000,9.248102
3.000000,4.915494
1.000000,10.392192
6.000000,3.746850
0.000000,5.871505
4.000000,15.767853
8.000000,7.907017
3.000000,6.926542
3.000000,17.362990
8.000000,15.245544
0.000000,7.173014
6.000000,6.232534
2.000000,6.671936
7.000000,8.477799
9.000000,13.666027
2.000000,13.803071
0.000000,4.482513
4.000000,15.886521
3.000000,8.411344
4.000000,15.185566
0.000000,16.251474
4.000000,11.503857
5.000000,11.598934
9.000000,9.761794
9.000000,12.053777
6.000000,14.036548
0.000000,6.799488
4.000000,7.187224
9.000000,7.867146
3.000000,6.362811
7.000000,4.649670
4.000000,7.697236
2.000000,7.604436
6.000000,6.964747
7.000000,10.016039
5.000000,13.575659
5.000000,6.204033
1.000000,7.922219
4.000000,8.159583
8.000000,9.607965
7.000000,4.930520
4.000000,18.748943
8.000000,5.141998
3.000000,8.265940
6.000000,9.862434
1.000000,3.820202
6.000000,9.948319
6.000000,4.679068
1.000000,9.617187
1.000000,10.160927
0.000000,6.612229
1.000000,12.988510
5.000000,10.848082
6.000000,13.261655
1.000000,11.308779
5.000000,12.044096
6.000000,4.968589
7.000000,15.210456
6.000000,5.013820
2.000000,8.026402
2.000000,5.962332
9.000000,16.484355
8.000000,5.382539
7.000000,9.112493
1.000000,4.509955
4.000000,5.678660
0.000000,8.141950
3.000000,4.429323
4.000000,7.802738
9.000000,7.436486
2.000000,7.476938
2.000000,7.476938
9.000000,17.633706
3.000000,6.870969
7.000000,5.685815
5.000000,5.398963
1.000000,8.338770
6.000000,7.880269
2.000000,5.725484
9.000000,9.584460
4.000000,4.290876
5.000000,15.402594
1.000000,7.729573
4.000000,14.746519
0.000000,10.362709
9.000000,5.705768
9.000000,5.348555
7.000000,6.040199
1.000000,6.388638
3.000000,5.823066
8.000000,8.106561
9.000000,9.458472
4.000000,8.863002
1.000000,7.783925
6.000000,5.660659
6.000000,4.969889
7.000000,5.051563
1.000000,9.689960
1.000000,17.433472
3.000000,9.082369
8.000000,8.422967
5.000000,6.439553
0.000000,8.790226
3.000000,14.220932
3.000000,8.882080
8.000000,12.021235
2.000000,8.017399
2.000000,8.017399
1.000000,15.055635
5.000000,10.914202
5.000000,9.327778
5.000000,9.327778
0.000000,6.690455
4.000000,11.311067
6.000000,4.364292
3.000000,5.346353
3.000000,5.346353
6.000000,12.001109
5.000000,15.991039
0.000000,9.518884
6.000000,6.490500
5.000000,9.691525
7.000000,4.224570
1.000000,10.665624
0.000000,8.449094
5.000000,10.040930
4.000000,9.916798
5.000000,12.055430
0.000000,16.664526
3.000000,11.939537
0.000000,7.350208
5.000000,6.774297
7.000000,14.083129
4.000000,6.543881
0.000000,16.075864
6.000000,10.626022
0.000000,5.878951
4.000000,11.480836
5.000000,9.717228
3.000000,6.004850
5.000000,6.672678
0.000000,7.181256
3.000000,13.109820
8.000000,4.370421
2.000000,9.179471
0.000000,5.955021
1.000000,15.688467
2.000000,8.004427
2.000000,8.004427
6.000000,12.160644
5.000000,6.612161
5.000000,6.612161
0.000000,9.265704
5.000000,4.969462
8.000000,8.761231
3.000000,5.606492
2.000000,5.495106
2.000000,13.306100
9.000000,12.122018
1.000000,4.759518
4.000000,7.333966
1.000000,7.421235
6.000000,7.639265
0.000000,16.510049
2.000000,8.917892
1.000000,9.273307
7.000000,5.352793
8.000000,6.893632
0.000000,8.713662
6.000000,9.000283
9.000000,10.739768
6.000000,4.548124
0.000000,7.676874
5.000000,5.872206
1.000000,11.117524
1.000000,7.859692
5.000000,5.958404
1.000000,9.021785
8.000000,6.620349
3.000000,6.904081
1.000000,7.309928
4.000000,11.226084
1.000000,10.194778
6.000000,4.218985
4.000000,8.216466
4.000000,8.216466
6.000000,10.395321
2.000000,10.299615
4.000000,9.021070
4.000000,9.021070
9.000000,11.759378
2.000000,5.646336
9.000000,14.566592
5.000000,17.601214
0.000000,15.956594
1.000000,9.632799
6.000000,12.173440
0.000000,9.643709
0.000000,5.111406
4.000000,8.752386
6.000000,9.813627
0.000000,9.816335
4.000000,11.275427
0.000000,11.697552
8.000000,4.522125
5.000000,5.926186
0.000000,8.181350
1.000000,7.662386
7.000000,7.615994
5.000000,14.801702
7.000000,3.749760
2.000000,9.896985
6.000000,11.057643
0.000000,9.316195
6.000000,10.255133
3.000000,8.012173
3.000000,8.012173
5.000000,6.182956
2.000000,18.040408
7.000000,8.027776
5.000000,5.024865
9.000000,11.397712
8.000000,8.543979
5.000000,4.317054
6.000000,12.632120
6.000000,4.898386
2.000000,12.718724
7.000000,15.198625
1.000000,5.415218
3.000000,5.986601
7.000000,7.964365
2.000000,3.844520
7.000000,9.588522
9.000000,14.611431
5.000000,6.005570
2.000000,7.666378
9.000000,4.772963
4.000000,8.927740
8.000000,9.357665
3.000000,4.146798
2.000000,15.012053
7.000000,14.494357
0.000000,14.077237
9.000000,11.206729
5.000000,10.986143
1.000000,11.999665
9.000000,5.135116
0.000000,9.528003
0.000000,12.106029
5.000000,5.251190
2.000000,9.016528
7.000000,5.121472
7.000000,6.429555
2.000000,8.973934
1.000000,9.266550
7.000000,6.484756
4.000000,10.730802
4.000000,14.782517
8.000000,14.450119
8.000000,8.769535
6.000000,10.123944
2.000000,5.382076
6.000000,13.065489
5.000000,6.235821
6.000000,9.672335
4.000000,5.019697
7.000000,7.214421
3.000000,11.417749
1.000000,7.001486
3.000000,9.620189
8.000000,3.980637
4.000000,7.767853
4.000000,12.367922
5.000000,4.983472
9.000000,4.432119
9.000000,4.432119
5.000000,5.455373
9.000000,17.656716
6.000000,13.326415
4.000000,9.166574
2.000000,9.983117
7.000000,6.773932
6.000000,16.156848
1.000000,3.402769
1.000000,3.402769
4.000000,4.900478
4.000000,9.122514
8.000000,4.426380
3.000000,8.679948
8.000000,7.689768
4.000000,5.202001
4.000000,5.202001
4.000000,7.860976
1.000000,8.038566
9.000000,17.414890
6.000000,11.787726
5.000000,4.903941
9.000000,11.070453
2.000000,4.449173
8.000000,9.276417
1.000000,9.520739
1.000000,9.520739
3.000000,8.148730
4.000000,5.867542
0.000000,7.345067
3.000000,7.121981
3.000000,7.121981
6.000000,9.277340
7.000000,7.442283
1.000000,5.787952
8.000000,8.167859
4.000000,5.788617
8.000000,6.958384
4.000000,6.120582
6.000000,9.295679
6.000000,8.006617
0.000000,5.563995
5.000000,8.044971
7.000000,7.750158
2.000000,6.043765
6.000000,7.179507
0.000000,5.483471
5.000000,14.512767
6.000000,7.394757
2.000000,5.387686
9.000000,10.632497
6.000000,5.834589
8.000000,10.092556
2.000000,5.554199
2.000000,5.554199
6.000000,9.691455
3.000000,7.865616
5.000000,13.110401
9.000000,7.890264
7.000000,9.100947
2.000000,7.035001
2.000000,7.035001
0.000000,7.494004
0.000000,10.085079
6.000000,9.084474
4.000000,7.667064
6.000000,12.481006
5.000000,6.873538
3.000000,5.352252
3.000000,5.352252
1.000000,7.241854
5.000000,7.008913
9.000000,9.457069
0.000000,6.323892
2.000000,6.994595
5.000000,8.708963
1.000000,5.108370
5.000000,13.280254
4.000000,7.136594
6.000000,8.403770
3.000000,6.625675
3.000000,6.625675
8.000000,9.506524
4.000000,3.940597
2.000000,16.750457
5.000000,6.705861
9.000000,5.635315
1.000000,12.123192
0.000000,12.335277
4.000000,10.594465
4.000000,9.319460
8.000000,4.425594
5.000000,9.947272
0.000000,8.943027
4.000000,7.368959
1.000000,8.118037
7.000000,7.263492
5.000000,10.786285
5.000000,9.748363
9.000000,9.248837
6.000000,15.674266
2.000000,14.067093
2.000000,9.842747
7.000000,6.890630
2.000000,9.073990
2.000000,4.264419
2.000000,4.264419
8.000000,7.011889
2.000000,6.558485
1.000000,5.954273
5.000000,4.305478
1.000000,8.449742
9.000000,10.126157
6.000000,9.251783
0.000000,4.674963
4.000000,4.048519
4.000000,4.048519
1.000000,8.904201
1.000000,8.327709
1.000000,8.327709
6.000000,9.476662
0.000000,4.315907
2.000000,4.506018
2.000000,4.506018
1.000000,8.804088
0.000000,8.517902
4.000000,4.621247
9.000000,11.852548
8.000000,7.441414
2.000000,6.190919
8.000000,5.318933
3.000000,6.578933
9.000000,6.917197
3.000000,6.922546
9.000000,9.331896
7.000000,5.607125
0.000000,6.459069
7.000000,7.802368
6.000000,12.735692
9.000000,6.597361
0.000000,5.630027
2.000000,11.352355
3.000000,9.215848
3.000000,9.215848
6.000000,13.304143
4.000000,3.913562
8.000000,6.269471
4.000000,9.831222
9.000000,7.633564
4.000000,8.460975
8.000000,5.744094
8.000000,4.547584
4.000000,6.526159
0.000000,12.661102
0.000000,8.529860
4.000000,5.827844
7.000000,12.207005
1.000000,10.799935
9.000000,10.320023
0.000000,8.856602
8.000000,6.301650
3.000000,7.777301
5.000000,7.576721
0.000000,7.245303
3.000000,6.023635
8.000000,10.279445
6.000000,7.596003
2.000000,6.077441
1.000000,6.905138
0.000000,13.776667
5.000000,12.200540
2.000000,8.067674
3.000000,8.717264
7.000000,4.901698
5.000000,12.521112
0.000000,6.316823
6.000000,6.433020
2.000000,9.319352
2.000000,9.319352
5.000000,13.604483
4.000000,16.713507
